transactionHash,blockNumber,timestamp,position,isError,callingFunction_internal,callingFunction_normal,callReward,rewardCount,transactionFee,coinbase_transfer,total_miner_reward,flashbots,ethPrice,revenue_eth,revenue_dollar
0xb066d7562eac868bc120e67890cc54bbf35f3f76cea36e017fdaae950a87833b,13171982,1630928868,3,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,19682652263967415,10160000000000000,10160000000000000,True,3919.7038413309474,0.010157347736032584,39.813794938661125
0xf48379f0ded8eb935a50fa138f513eb311624046ac27d12e01ceacc887112b94,14771388,1652499753,3,None,0x88c2a0bf,0x00011cca,24000000000000000,1,10142788244607560,0,0,False,2062.3681430818096,0.01385721175539244,28.578672076260133
0xb61e142d77b077693654fe574a3d91cd03c8d8df8054c9f8fc6957c794a983de,13521954,1635644286,0,None,0x88c2a0bf,0x01010110,40000000000000000,1,36929285210079680,0,0,True,4299.085232097434,0.003070714789920319,13.201264605329616
0xe8deae036ea9ca49ecc2dc8734437fc6cc39723686256d7e24277901a8467f31,13537823,1635860173,0,None,0x88c2a0bf,0x01010104,40000000000000000,1,33278334918737623,0,0,False,4588.6517812616685,0.0067216650812623735,30.843380448178948
0x4fbbbfccb62107aac7cfde5d31984050d7c6d7fa675ee49599e7d6d6d8178e80,14755592,1652282468,0,None,0x88c2a0bf,0x00011eb2,64000000000000000,1,45707277727385169,11968000000000000,11968000000000000,True,2080.3021859743744,0.006324722272614831,13.157333569401446
0xfc811a95e00007a8bc27486276c477fae1c7025e3787b2053ef0dc7e58a51b74,13040427,1629172521,7,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10823957787816862,0,0,False,3015.3646782278192,0.005176042212183138,15.607654859633218
0xb7bca16d952fb601759a4d5cb69674d7a1cd4f645ab96cc8751668ec7cdce938,13272385,1632270452,3,None,0x88c2a0bf,0x00011a89,40000000000000000,1,17176570188718590,14920000000000000,14920000000000000,True,3067.420096426366,0.00790342981128141,24.243139433819838
0xa71273e1b59ca31f7e22c2f859a4c50d0f781a45f0a3a3a75fe3dbf14f77be19,13113859,1630153480,0,None,0x88c2a0bf,0x96bc3e6f,24000000000000000,1,14869488984005265,0,0,False,3242.2561046854644,0.009130511015994736,29.603455080506816
0x8655d127998e86a5826d1b6de77031331f902941176168c79b9c6a6ae9e5623d,13057071,1629394167,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,8693493208586320,4603840000000000,4603840000000000,True,3175.9473589168465,0.0027026667914136805,8.583527458222546
0xc6cd27163a3003cebb62f02c04eb52b6a8f54cfa6e781f3d9ca6a8ac06c89e3a,13625931,1637056502,1,None,0x88c2a0bf,0x00011658,40000000000000000,1,27149044330061577,10160000000000000,10160000000000000,True,4226.249631145695,0.0026909556699384243,11.372650407506683
0x92d403dc379905e319466947b24d779e0d03b0505eb369674b566c1331202ec3,13211995,1631463723,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,18473079425834410,10980000000000000,10980000000000000,True,3412.109186895813,0.010546920574165591,35.987244584570874
0x68ab21634c31c67fed3a037dae4815876d50cc79b91ae421fe2f8967373e88cd,15376501,1660983189,6,None,0x88c2a0bf,0x00010817,8000000000000000,1,1504638907077033,6048000000000000,6048000000000000,True,1575.7599999673391,0.0004473610929229665,0.7049337157696824
0x2306e36d76a6da54c8c0af9669a27247da170e91a95850e0a349f8b52f04dee0,13093876,1629885280,101,None,0x88c2a0bf,0x21010000,24000000000000000,1,14973230206390592,0,0,False,3220.9244167570623,0.009026769793609408,29.07454323268165
0xb2496b703506ae505df523c44fe3a027495278045c1e4026d8dca1ea9c29f827,15884300,1667415815,15,None,0x88c2a0bf,0x1788bb9b,8000000000000000,1,10374323700971279,0,0,False,1517.5535546872054,-0.0023743237009712804,-3.6031633723870478
0xc5a9e648e61bdffb6ce1366faf5e9ffa3566d71b4e2c5b50518b83f8fbbad19e,13637883,1637219395,0,None,0x88c2a0bf,0x0101011a,40000000000000000,1,29658835087780217,0,0,True,3991.80448304544,0.010341164912219786,41.279908456511144
0xe1e69325e8000ba1753da8d2092f14f92c458c8957b658ed66dad2f0930284d1,13077419,1629665920,275,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,9868299798821850,0,0,False,3243.0978995017845,0.006131700201178151,19.88570404281553
0x38e7df50066c5a7b44b03bed961b4fe473b3b3b78576c84a75d403d48d9e647d,13716722,1638301527,375,None,0x88c2a0bf,0x01010205,64000000000000000,2,52899991003137009,0,0,False,4639.4017284341135,0.011100008996862996,51.497400925680395
0x1f9e05506228d6bb39d35fe659b5b17c077afd372a1b18d924d2593b055be225,15118856,1657508885,1,None,0x88c2a0bf,0x00011709,16000000000000000,1,15645279644628722,304000000000000,304000000000000,True,1098.043345399284,5.072035537127687e-05,0.05569314869171739
0x48722553bda9977a9cc81e2d096ea18f052824459e50c8158a4d118eb7984e77,13763503,1638948420,0,None,0x88c2a0bf,0x00010521,32000000000000000,1,16497724864604337,0,0,False,4423.419464205254,0.015502275135395666,68.57306557337434
0xaffcd6a5d4991a94cf7f796d2306a9cd740fce3c72c84ed32f8fc4d31d0ed015,13263537,1632153121,14,None,0x88c2a0bf,0x01000000,40000000000000000,1,20286094657943898,0,0,False,2965.6921858020946,0.019713905342056106,58.465375024577966
0x5d6f191f86a6dd39181d4fde6406dc588c402ead0e80a749d055659ab40b5348,13362065,1633477782,6,None,0x88c2a0bf,0x00010460,40000000000000000,1,23814008918162127,10080000000000000,10080000000000000,True,3522.7604106375998,0.006105991081837873,21.509943650804708
0x1f91373e7542264c0bec2a2a123947e3abda0f0946388534951bc92d6674e722,13535209,1635823470,0,None,0x88c2a0bf,0x01010117,40000000000000000,1,37100836536059713,0,0,False,4588.6517812616685,0.002899163463940292,13.30325159297837
0xadf3beb52e9c37c6438bb34839bdf3fa77c90134c05c3fd2dadc6b17d63038db,13616261,1636923629,0,None,0x88c2a0bf,0x01010113,40000000000000000,1,28629634632394150,0,0,False,4618.369029117857,0.011370365367605849,52.51254326350513
0xed03c290ebbee84cb6f18a0fb1268a985b96df1489873dbb0d2eb578baf5e943,14691145,1651396895,2,None,0x88c2a0bf,0x000319ab,72000000000000000,3,27640481691298084,36000000000000000,36000000000000000,True,2832.0593461165777,0.008359518308701915,23.674651955191905
0xdad18c770a9f2241c6b784b2a9517ab615108e784750c64a073cbfa266369320,13067965,1629540208,128,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,5145260490875263,0,0,False,3234.9692877259763,0.010854739509124738,35.114748938284265
0x80136dc48242ea9e1bd0ead05ce812dc0043be6c9d261f208bad38a3de4a09d0,13369394,1633576776,0,None,0x88c2a0bf,0x00011c46,40000000000000000,1,29866221632039100,5600000000000000,5600000000000000,True,3595.635143501896,0.004533778367960901,16.301812832688885
0x872d981345960b295cb360f3767bf87e216edca2af80138fae4d345d59531ac7,13349673,1633310260,0,None,0x88c2a0bf,0x000111c6,40000000000000000,1,11808221204928636,23040000000000000,23040000000000000,True,3387.818600444152,0.005151778795071362,17.45329202731652
0x6694c9719c24624540555bd77058998a800bc4febf4616bb42cc78635391a7c6,13572814,1636333787,48,None,0x88c2a0bf,0x01010117,40000000000000000,1,26853009471516921,0,0,False,4811.218540196023,0.013146990528483081,63.25304457841931
0xc3d06fa7b7aefe542562c076176a3ee57ae79faf189f2084c1f08c2184434aaf,13791115,1639323083,6,None,0x88c2a0bf,0x000104c0,32000000000000000,1,19981113092204657,10208000000000000,10208000000000000,True,4140.718204916395,0.0018108869077953452,7.498372386152943
0x2494f10ffae1cc33d764f61dac2eab2225de4fa5bb15984b8f8ccaf056a321cb,13195814,1631247370,16,None,0x88c2a0bf,0x01000000,40000000000000000,1,19428677149615542,0,0,False,3205.1171776011956,0.020571322850384457,65.93350023374721
0x6233ddf911d27bbe3fc3574d56c0dc41289c312220001db417b5d92fed01b218,13080024,1629701095,49,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,11035237865353650,0,0,False,3318.3887228031513,0.004964762134646351,16.475010679010552
0x90c8b19fa97f2240156d5db6db82710e158743e523f339c1fde04162a99b905d,14698769,1651500973,0,None,0x88c2a0bf,0x0101010d,24000000000000000,1,16459027366262474,0,1105706233540076,True,2859.407100357033,0.007540972633737528,21.562710692507164
0x7b8280e3cb7acdfe099de275351d1861d0d3582b61234366dcfcf9932720aafa,13239689,1631834216,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,14050148316767056,0,0,False,3569.1759729110972,0.025949851683232945,92.61958712840162
0x4106d2b17b1df9810fc9158067dadad9e1fb5c11a4d6f7562b22867c62bbf767,13230287,1631708826,3,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,12880880275563835,0,0,False,3603.99433345243,0.027119119724436164,97.73715381508596
0xa7429feca93438b6c0e9c90f76afb2a37e622735b76cdb6b4785abd46bd61ae0,13370891,1633597588,1,None,0x88c2a0bf,0x0001134d,40000000000000000,1,21427685356648200,14640000000000000,14640000000000000,True,3595.635143501896,0.003932314643351802,14.139168726942863
0x66464e5219d10e88a27176eb82f7e09d0d29e9d5ac4ffc85d74febec330622fb,13170518,1630908656,1,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,22438152828332571,13173680000000000,13173680000000000,True,3919.7038413309474,0.004388167171667429,17.20031571918718
0xc65395092388c29b454288da1b55aaa1a231eb605444483fce0841dd1a912c2f,13265455,1632178237,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,11778181721852337,0,670310234755421,True,2965.6921858020946,0.028221818278147667,83.69722593662927
0x15e48e62d2bd671217d6b7ee47a7896d5bd4bd212d0bea66a5f07d0ba9c5e177,13131576,1630389098,2,None,0x88c2a0bf,0xc0bcfd4c,24000000000000000,1,18223731989552310,0,0,False,3426.175586458122,0.005776268010447689,19.790508438234898
0x23d448c4f841d41713357bdf8c16d3d6633f3b058212bcf104ff6d071b492205,13013819,1628817717,5,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,12173163164201866,3158496000000000,3158496000000000,True,3311.616306656576,0.0006683408357981342,2.213288410233586
0x67ddf617bb8e397693e002f15471be6788d59d81e0163626e692c30dd98cb1f1,13773034,1639080309,0,None,0x88c2a0bf,0x00010621,32000000000000000,1,17632427911242028,12352000000000000,12352000000000000,True,4116.417678694034,0.0020155720887579717,8.296936578845576
0x578805b34990eaa5193635568a912230de0d8bcbba6df6a5faa4a4a18b915001,13165945,1630847787,29,None,0x88c2a0bf,0x01000000,40000000000000000,1,24147786269604180,0,0,False,3949.6718922059836,0.01585221373039582,62.611043000186136
0xc8f6112831766329853ef9ec67f382396decdea247d5f39823931044ddd875b7,13181901,1631061487,177,None,0x88c2a0bf,0x01000000,40000000000000000,1,23732609180724080,0,0,False,3493.1968871194176,0.01626739081927592,56.82519897144964
0x4c6d08775b4e924baa0f93c3179628403f54d873d2a46bcaca7a8165abd398ce,13029803,1629030975,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,6627912574722849,5904976000000000,5904976000000000,True,3313.7358254630212,0.0034671114252771513,11.489091340813053
0x094fc5d451765e535f4babe217213afac33e00b6389b28029a9f7b69f90f35d6,13427924,1634372400,0,None,0x88c2a0bf,0x000103ee,40000000000000000,1,19743005770333272,14680000000000000,14680000000000000,True,3833.8378405207486,0.00557699422966673,21.381291514062173
0x15a44b328a8e5abbd50561a46e0d3e86871b9635f4a886f8c67fb3a10f396337,13210664,1631445951,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,11740683336595812,0,0,False,3412.109186895813,0.02825931666340419,96.42387400259936
0xd328bdb1db01f693d8a88de8d0bca94105c465b4be8174552b6c4f80ca8daef3,14909670,1654440235,9,None,0x88c2a0bf,0xd4730dad,16000000000000000,1,14314481149398248,0,3028514850176084,True,1809.0116901122292,0.0016855188506017527,3.0491233046430986
0xbc2df3bed0bc41d697515c8c0eee6c776cbc24f13558fe9e06fa170cdeef43ec,13253902,1632024109,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,11247181340470038,0,0,False,3315.335727062075,0.028752818659529965,95.32524695567677
0xe5cc8680298a7b01352fc9470027cc252c0395d2aef673fb5d223e863fc41bcb,13222823,1631609226,17,None,0x88c2a0bf,0x01000000,40000000000000000,1,18457164269630500,0,0,False,3425.5491366091064,0.0215428357303695,73.79604233627906
0x4b9f2eb3a4d9a8480ceffa83726b7dedb17b0261c58b65c14872369fd479212c,13171598,1630923826,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,23552825767154589,0,611938140505734,True,3919.7038413309474,0.01644717423284541,64.46805201952354
0x68f9865990dbfb125f0d89f92bff99ba39476f4a98299adabfba58aaae6ac211,13025449,1628972847,0,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,14099660208522420,1198416000000000,1198416000000000,True,3267.0716735581755,0.0007019237914775804,2.2932353361329585
0x2a0a22a71313a1711b007383fe560c33feddea744e58b3936ecf91d346fa4277,13377801,1633690519,79,None,0x88c2a0bf,0x000117f0,40000000000000000,1,15348945852920456,17000000000000000,17000000000000000,True,3561.453938707973,0.007651054147079544,27.248876927384412
0x750d7b6241e98775a897bd274c15c73da9b0a97e4c5f87438bc2e96c08e8d3b3,13729134,1638472969,2,None,0x88c2a0bf,0x00011a7a,32000000000000000,1,29857814580667131,960000000000000,960000000000000,True,4519.023965964112,0.0011821854193328684,5.342324242178566
0xfe1cde2713baf6a9f9ef35b63ad4b1a36153c000567e223831de199e7dfa7c63,13063429,1629479989,55,None,0x88c2a0bf,0x21010000,80000000000000000,5,57139640484416100,0,0,False,3275.8744596305423,0.022860359515583906,74.88766787507335
0x0b61b94e99360737e11285f33e9e56e840677e11d19a1f864432975ff20ec946,13161668,1630790848,0,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,22351157010604055,13238880000000000,13238880000000000,True,3887.698166445348,0.004409962989395945,17.144605027966463
0x6a69525955a26d5db3ada284e0efb2276447d1e34d0f04d3aa13126057b1ccfb,13799767,1639436794,227,None,0x88c2a0bf,0x01010103,32000000000000000,1,21219531337276776,0,0,False,3774.2674324281547,0.010780468662723225,40.68837178002857
0x561fa88a2f363426c535812e7dcc277eb69e010272d586bd8036f57d756b6a45,13739277,1638613476,1,None,0x88c2a0bf,0x0101011e,32000000000000000,1,19639212469582908,0,0,True,4110.237649787842,0.012360787530417094,50.80577428854842
0x4ac4829ae8a5e84fcffa9fabe4555ea8592d2033f0f5f7f011f198bbe6f31bdd,13162095,1630796779,49,None,0x88c2a0bf,0x01000000,40000000000000000,1,23284727460036240,0,0,False,3887.698166445348,0.01671527253996376,64.98393440525139
0x3ab362f971eb0091e4dbda2f1bc0a5a20df9ebd43cc1f3278a01e8694ec47e64,14698516,1651498063,4,None,0x88c2a0bf,0x00010aa2,24000000000000000,1,14450980235982948,7824000000000000,7824000000000000,True,2859.407100357033,0.001725019764017054,4.932533761486577
0xa3ee03a6e5fdee70ed6ca000854b31d45b440d8ba39a36902c7f8c5dc5973655,13051731,1629323387,0,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,11115111789394528,3078432000000000,3078432000000000,True,3022.7731297626406,0.0018064562106054729,5.460507293511065
0x086014157296817efc9cc1d988137f5f2e4e8ec61a804635532b06bb7756e0a9,14991919,1655659240,0,None,0x88c2a0bf,0x13c9b33a,16000000000000000,1,7578228004553044,0,0,False,1126.3433621573784,0.008421771995446956,9.485806984674577
0xfda64eafcf457a122651888dc558acb7d8f2cd5d6bb456232891ea2f4e374610,15263527,1659448844,1,None,0x88c2a0bf,0x442d9a20,16000000000000000,1,11467127115770641,0,8847659376062569,True,1633.1485908656543,0.00453287288422936,7.402854963452314
0x64838b0844272d6849d8c635956253b0da832df7294ffdec50b65c2cf018ed3b,13802791,1639478160,2,None,0x88c2a0bf,0x0001142b,32000000000000000,1,11051413725515488,19040000000000000,19040000000000000,True,3860.231395203065,0.0019085862744845118,7.367584657218767
0xeb4986824663ef07a3a3f71d5fecfcc41d13a178c0d64fcb4d0e6fa53e48d163,13073400,1629612359,0,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,6562342589400752,0,0,False,3243.0978995017845,0.009437657410599248,30.60724692453187
0x238507ca144246affe0aae1a6b72e1708e03a53e32b673a88824956126a9844d,13282653,1632408784,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,20035070396544216,0,3076436807933853,True,3156.2551768026597,0.019964929603455785,63.01441241540799
0xc8560fa2621639942a493be86e0fd2e523dfb47399a6e76979d5f07ef21ef6c0,13011292,1628783786,95,None,0x88c2a0bf,0x21010000,16000000000000000,1,9814628036709810,0,0,False,3040.91045162258,0.006185371963290191,18.809162250342418
0xa903478d923876f221cac29120dc6dcc2607993293dc0bf282e5ee966a50b6c9,13729040,1638471717,1,None,0x88c2a0bf,0x00010f37,32000000000000000,1,23811639779518740,5856000000000000,5856000000000000,True,4519.023965964112,0.0023323602204812603,10.539991733616155
0x4a3aa5b8f6bfd11e21c42ec08ac5779f41e90e1aad480a855447523cff30ad5a,13340602,1633187941,0,None,0x88c2a0bf,0x00011e0b,40000000000000000,1,12645735751309035,0,0,False,3382.255720497723,0.027354264248690967,92.51911673514137
0x7b14b84be4cba4e5de643625579d87f65a1ba3ccdb61a96e29a0424cf0bbef30,13007363,1628731619,3,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,10173063501404070,4662672000000000,4662672000000000,True,3040.91045162258,0.00116426449859593,3.540424082233486
0x8b55b7ba4ec0624cae6bd5ae714748676e24e9759a3b2fd23c3333bc95632217,13244661,1631900657,21,None,0x88c2a0bf,0x01000000,40000000000000000,1,25564863416171572,0,0,False,3392.7420314805504,0.014435136583828428,48.97469461811727
0xee0f3905fcaf0987ce2ff18df7456a8d1618a2d6717289003db898439259ed89,13563312,1636206440,0,None,0x88c2a0bf,0x0101011e,40000000000000000,1,40927532802252415,0,0,False,4504.961029453061,-0.0009275328022524121,-4.178499127686509
0x398017d32f9738f13526f7c3158772a057d13f2469b3a6828aac0ea5aaa07ba0,13617531,1636940926,0,None,0x88c2a0bf,0x01010104,40000000000000000,1,23619147318972990,0,0,True,4572.830999274668,0.01638085268102701,74.90687093435187
0x8b8779189b00d168b4f5c5df5e2fa24fda8f786a4fcb0a5d155483eba1727892,13433330,1634445223,1,None,0x88c2a0bf,0x00011ea8,40000000000000000,1,19398101337332685,13200000000000000,13200000000000000,True,3845.909072752931,0.007401898662667317,28.46702922235002
0x4e46a166ca0ac5ddcd5cc3144974023d36e4571a90ae4281464611a8d6c05dba,13265505,1632178916,0,None,0x88c2a0bf,0x96bc3e6f,40000000000000000,1,16186634795713506,0,1091176737056188,True,2965.6921858020946,0.023813365204286494,70.62311110400395
0x7728a2e28fe0ab25c709abd623e7bf1d970b9badfaa0a02815cc2ceb7173913a,13189577,1631163922,2,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,20400840396741136,9800960000000000,9800960000000000,True,3435.3967512891218,0.009798199603258865,33.660703085517866
0x1a7c6540433897aca69a4bdc6fe27ee404f94c059067913d148c5909ad36f707,14624789,1650495323,7,None,0x88c2a0bf,0x13c9b33a,24000000000000000,1,14487971682470000,4728000000000000,4728000000000000,True,3073.1645689100465,0.004784028317530001,14.702106322095538
0x40405eefcbcf50791cf4898b53fc490b8098105d6eeb3de98ec82b9d4a854532,13162494,1630802229,42,None,0x88c2a0bf,0x01000000,40000000000000000,1,21037070343265920,0,0,False,3949.6718922059836,0.01896292965673408,74.89735025908186
0x010ab141e383ddb0708304638aa417654e70291015cd2539595182cce9d20082,13016858,1628858468,2,None,0x88c2a0bf,0xc0bcfd4c,16000000000000000,1,9942790318514340,4998304000000000,4998304000000000,True,3311.616306656576,0.0010589056814856602,3.5066893220192066
0x75537daf7f882945d059c9d2f3bfc1acac35449a381e2a5fa4afe390a07f8d5e,13076528,1629654344,242,None,0x88c2a0bf,0x96bc3e6f,80000000000000000,5,39259151325100856,0,0,False,3243.0978995017845,0.04074084867489915,132.12656076148548
0xd93ea3166c7d1ebb24e7737ab262e22b26fc44a7b1095a073360b186a3efac78,13672226,1637689338,228,None,0x88c2a0bf,0x0101010d,32000000000000000,1,30172423817059638,0,0,False,4346.716812707214,0.0018275761829403617,7.943956120890144
0x4aec33ae02bf327b01298fc224d50816bbc5e516077b498226e108a11cd207ac,13081523,1629721477,140,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,8230542749003474,0,0,False,3318.3887228031513,0.007769457250996526,25.782079324008045
0xf6b7a09127f913dcd56100d52345faaae0911ac7eb23586c475bc8823420327a,13076766,1629657208,94,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,8598095547799648,0,0,False,3243.0978995017845,0.007401904452200353,24.005100781243872
0x908bbc16d2cfce7fbf7b6c26dc9519f972490220c9e50d6b6406d1621d6d34f7,13196224,1631252988,7,None,0x88c2a0bf,0xc0bcfd4c,40000000000000000,1,16125144300763729,13132360000000000,13132360000000000,True,3205.1171776011956,0.010742495699236274,34.43095749592915
0x9c41bad78ce8138a520e8416057138292c91828229c2e07e82d179585c5b1342,13614927,1636905727,0,None,0x88c2a0bf,0x0101011e,40000000000000000,1,25381768776231102,0,832351524972963,True,4618.369029117857,0.014618231223768898,67.51238634433791
0xda34341b1de862e14f969148a199c93c663afac172c156fcdc278dbab86e7d8d,13078605,1629681399,103,None,0x88c2a0bf,0x96bc3e6f,16000000000000000,1,8635695588845536,0,0,False,3318.3887228031513,0.007364304411154465,24.43762470926448
